customer_ID,day,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,total_shopping_pts,cost_mean,cost_min,cost_max,cost_std,unique_cost_count,cost_change_amount,A_nunique,B_nunique,C_nunique,D_nunique,E_nunique,F_nunique,G_nunique,A_n_changes,B_n_changes,C_n_changes,D_n_changes,E_n_changes,F_n_changes,G_n_changes,hour
10142480,3,NY,11120,1,0,8,e,1.0,50,47,1,2.0,0.0,0,0,2,3,0,0,2,678,2,678.0,678,678,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142483,4,KY,10999,2,1,16,d,3.0,64,60,1,1.0,8.0,0,0,1,3,0,0,2,554,6,562.3333333333334,546,613,25.017327328606996,4,-59,2,2,2,1,2,2,1,1,1,1,0,1,1,0,13
10142485,0,FL,11501,1,0,7,e,3.0,21,21,0,3.0,0.0,1,0,3,3,0,2,3,697,5,702.8,697,706,4.438468204234425,3,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10142486,2,FL,10874,2,0,11,d,3.0,75,75,1,3.0,15.0,1,0,2,3,0,2,3,699,9,709.0,699,736,13.784048752090225,5,-37,1,1,2,2,1,1,2,0,0,1,1,0,0,1,12
10142487,2,NY,12128,1,0,1,e,2.0,26,25,1,3.0,4.0,2,0,3,3,0,0,2,735,7,741.7142857142857,735,760,11.49948239000759,3,-25,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10142491,1,NY,13210,1,0,12,e,4.0,23,23,0,3.0,7.0,2,1,2,2,0,0,2,648,4,652.5,648,657,5.196152422706632,2,-9,1,1,2,2,1,1,1,0,0,1,1,0,0,0,15
10142493,3,FL,13194,2,1,2,f,1.0,70,70,1,3.0,9.0,1,1,3,3,1,1,3,589,9,589.4444444444445,589,590,0.5270462766947133,2,-1,1,1,1,2,1,1,1,0,0,0,1,0,0,0,11
10142494,4,AL,10809,1,0,16,d,,29,29,0,4.0,4.0,0,1,3,3,0,0,2,594,9,590.5555555555555,583,594,5.002777006601232,4,11,1,2,2,1,1,1,2,0,1,1,0,0,0,1,9
10142495,2,CO,10728,1,0,2,h,3.0,40,40,0,3.0,15.0,2,0,3,3,1,2,4,690,8,672.125,617,690,27.32051819211547,5,73,1,1,1,1,1,2,1,0,0,0,0,0,1,0,13
10142496,4,NY,12271,1,0,6,e,2.0,25,25,0,4.0,4.0,1,0,2,3,0,0,2,616,2,612.0,608,616,5.656854249492381,2,8,1,1,1,1,1,1,2,0,0,0,0,0,0,1,10
10142497,0,FL,11364,1,0,2,f,3.0,50,50,0,3.0,1.0,2,0,3,3,1,1,3,720,6,717.6666666666666,713,720,3.6147844564602316,2,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10142500,0,WA,15963,1,0,1,d,,22,22,0,0.0,0.0,2,0,2,3,0,2,1,641,2,611.0,581,641,42.42640687119285,2,60,2,1,2,2,1,2,2,1,0,1,1,0,1,1,18
10142503,2,IN,10324,1,1,8,f,4.0,43,43,0,1.0,1.0,1,1,3,2,1,2,1,679,7,676.0,670,679,3.8729833462074255,3,6,2,2,2,2,2,1,2,1,1,1,1,1,0,1,6
10142505,2,MD,11496,2,1,2,f,1.0,73,70,1,3.0,10.0,1,1,3,3,1,2,4,606,4,602.5,598,606,3.3166247903553883,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10142507,1,KS,10226,1,0,9,d,4.0,26,26,0,4.0,8.0,1,1,3,3,1,1,2,611,5,632.6,604,691,38.5006493451734,4,-42,2,2,2,1,2,1,1,1,1,1,0,1,0,0,20
10142508,0,NM,15731,1,1,18,e,,75,75,0,1.0,9.0,0,1,1,2,0,0,3,653,5,638.6,630,653,9.154233993076643,4,19,1,2,1,2,1,1,2,0,1,0,1,0,0,1,15
10142511,3,NY,10117,1,0,15,e,3.0,28,28,0,1.0,6.0,0,0,1,1,0,0,2,599,4,594.0,583,599,7.571877794400352,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10142512,0,PA,11431,2,0,12,f,,43,42,1,4.0,1.0,1,0,4,3,0,1,3,623,8,626.75,623,632,4.166190448976481,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10142513,3,NY,15154,2,0,3,f,3.0,63,34,0,3.0,14.0,1,1,3,3,1,0,2,709,6,704.0,697,709,5.291502622129171,5,12,2,1,1,1,1,1,1,1,0,0,0,0,0,0,13
10142515,4,WA,14259,1,1,10,g,4.0,27,27,0,2.0,4.0,2,1,2,2,1,1,3,650,7,651.0,644,657,3.872983346207407,4,-7,1,2,2,1,1,1,3,0,1,1,0,0,0,3,18
10142516,5,WI,12144,1,0,14,f,4.0,23,23,0,3.0,2.0,1,0,3,3,0,2,2,639,8,621.875,580,639,18.886408567311793,4,20,2,2,1,1,1,2,1,2,1,0,0,0,2,0,9
10142518,4,FL,10670,1,1,10,f,3.0,58,58,0,3.0,15.0,1,0,3,3,1,2,3,683,3,677.6666666666666,668,683,8.386497083606091,3,1,1,1,1,2,1,1,2,0,0,0,1,0,0,1,14
10142525,2,NY,10006,1,0,6,g,2.0,31,31,0,3.0,8.0,1,1,3,3,1,0,4,673,6,663.6666666666666,659,673,7.2295689129205325,2,14,1,1,1,1,1,1,2,0,0,0,0,0,0,1,16
10142526,1,NY,11140,2,1,4,e,2.0,69,65,1,2.0,1.0,1,0,3,3,0,0,2,640,6,639.0,634,641,2.898275349237883,4,6,1,1,1,1,2,1,1,0,0,0,0,1,0,0,11
10142528,1,WA,12621,1,1,12,e,2.0,44,44,0,3.0,3.0,1,0,3,2,0,2,2,576,5,570.2,556,576,8.043631020876068,3,20,2,1,2,2,1,2,2,1,0,1,1,0,1,1,19
10142529,4,AL,13977,2,1,7,f,,60,48,1,3.0,1.0,1,1,3,3,0,1,3,620,9,616.8888888888889,605,620,6.193634725354054,3,15,1,1,1,1,1,2,1,0,0,0,0,0,1,0,11
10142531,2,PA,12617,1,0,2,e,,26,26,0,1.0,1.0,1,1,1,1,1,1,3,705,6,715.0,705,720,7.745966692414834,2,-15,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142534,0,PA,10810,1,0,8,e,3.0,55,55,0,3.0,5.0,1,1,3,2,0,2,2,652,10,643.7,611,652,17.237233601196646,3,41,2,1,1,1,1,2,2,1,0,0,0,0,1,2,10
10142536,4,NY,14051,2,1,5,f,1.0,58,19,0,3.0,7.0,2,0,3,3,0,0,2,620,5,606.4,559,620,26.670208098175753,3,61,2,1,1,1,1,1,1,1,0,0,0,0,0,0,15
10142537,4,DE,11559,1,0,1,e,3.0,28,28,0,1.0,1.0,2,0,1,3,0,3,1,672,8,676.875,669,699,10.466784197095654,5,-27,2,1,2,1,1,2,2,1,0,1,0,0,1,1,15
10142538,1,MS,10505,1,1,7,e,,44,44,0,1.0,2.0,1,1,1,1,1,2,2,671,8,647.0,610,671,30.789608636681304,3,61,2,2,1,1,2,2,1,1,1,0,0,1,1,0,10
10142539,1,NY,10612,1,1,1,e,1.0,31,31,0,4.0,3.0,1,1,4,3,1,0,2,663,4,659.25,654,663,4.5,3,9,1,1,2,1,1,1,1,0,0,1,0,0,0,0,9
10142540,4,DE,11559,1,1,6,d,2.0,50,50,0,1.0,13.0,2,0,1,1,0,3,3,634,6,633.5,621,661,14.707141122597559,4,-27,2,1,2,2,1,2,1,1,0,1,1,0,1,0,13
10142541,2,DC,11730,1,0,26,d,,43,43,0,1.0,4.0,0,0,2,2,0,0,2,581,9,597.2222222222222,581,645,27.279927500718262,4,-64,2,1,2,1,1,2,2,1,0,1,0,0,1,1,13
10142544,0,OH,14692,1,1,5,e,1.0,63,63,0,4.0,5.0,1,1,4,3,1,1,4,592,4,588.5,586,592,2.516611478423572,3,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10142545,3,OK,11643,1,1,17,g,4.0,23,23,0,2.0,4.0,0,0,1,2,0,0,2,532,2,544.5,532,557,17.67766952966369,2,-25,1,1,1,2,1,1,2,0,0,0,1,0,0,1,15
10142546,1,CO,13420,1,1,8,d,,20,20,0,2.0,2.0,2,0,2,3,0,2,2,665,8,671.5,661,685,8.40068024456523,7,4,2,2,2,1,2,2,2,1,1,1,0,1,1,1,17
10142547,0,MO,12703,1,1,7,f,4.0,41,41,0,1.0,5.0,1,1,2,3,1,2,4,625,5,616.2,603,625,9.203260291874816,3,22,1,1,2,1,1,1,1,0,0,1,0,0,0,0,11
10142548,2,NY,14147,1,0,6,d,2.0,24,24,0,3.0,2.0,1,0,3,3,0,0,2,634,7,632.4285714285714,628,638,3.3094381626464937,6,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10142552,3,ID,10201,1,1,15,f,3.0,75,75,0,2.0,2.0,0,1,1,1,0,0,2,542,8,545.75,535,586,16.56804152578089,3,-44,2,1,2,2,1,2,1,1,0,1,1,0,1,0,12
10142553,1,NY,10247,1,0,1,f,3.0,26,26,0,4.0,4.0,2,0,4,3,0,0,1,650,8,652.875,644,660,7.079901129253161,5,6,1,1,1,1,1,1,2,0,0,0,0,0,0,1,13
10142555,1,MS,14917,1,1,11,e,,64,64,0,1.0,5.0,0,0,1,1,0,0,2,604,5,626.6,590,662,30.623520372419637,5,14,2,2,1,1,2,2,2,2,2,0,0,2,2,1,12
10142557,0,MD,13075,1,1,9,f,1.0,38,38,0,3.0,15.0,1,1,3,3,1,1,1,632,7,630.8571428571429,624,632,3.0237157840738194,2,8,1,1,1,1,1,2,1,0,0,0,0,0,1,0,14
10142558,3,CT,10581,1,0,3,g,3.0,37,37,0,2.0,1.0,2,0,2,3,0,0,1,663,6,659.6666666666666,640,678,13.396516960264965,6,-15,2,1,2,1,2,1,2,1,0,1,0,1,0,1,16
10142561,0,FL,11681,1,1,8,e,3.0,72,72,0,1.0,15.0,1,0,1,1,0,2,3,604,10,621.7,596,665,22.563736885148742,8,-55,1,2,2,2,2,2,2,0,1,1,1,1,1,2,14
10142563,1,UT,10207,1,0,6,h,,23,23,0,1.0,1.0,1,0,1,1,0,2,1,638,7,638.5714285714286,635,645,3.0472470011002275,3,3,1,1,2,2,1,1,1,0,0,1,1,0,0,0,15
10142565,3,PA,10795,1,1,8,g,4.0,55,55,0,2.0,15.0,1,0,2,3,0,2,2,596,3,590.6666666666666,580,596,9.23760430703402,2,16,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10142566,0,NY,16001,1,1,14,c,2.0,50,50,0,3.0,15.0,1,1,3,2,1,0,3,677,8,673.25,667,677,3.5355339059327435,3,10,1,1,1,1,1,1,2,0,0,0,0,0,0,1,16
10142568,4,AR,11447,1,0,20,d,,27,27,0,1.0,2.0,0,1,1,1,0,0,2,621,5,631.4,619,675,24.388521890430347,3,-54,2,1,1,1,2,2,1,1,0,0,0,1,1,0,9
10142573,4,NY,11458,1,1,8,e,2.0,50,43,1,3.0,15.0,2,0,3,3,1,0,2,647,8,646.0,639,647,2.828427124746197,2,8,1,1,1,2,2,1,1,0,0,0,1,1,0,0,14
10142576,3,PA,12675,1,1,5,d,,45,45,0,1.0,2.0,1,1,1,1,1,2,4,692,5,689.2,672,704,11.627553482998906,4,-12,1,1,2,2,1,2,2,0,0,1,1,0,1,1,15
10142578,1,PA,10965,1,0,10,f,,30,30,0,3.0,1.0,1,0,1,1,1,2,1,707,7,715.2857142857143,701,748,16.357610723190223,6,-41,2,1,1,1,1,2,2,1,0,0,0,0,1,1,11
10142579,3,GA,14183,1,1,14,f,,50,50,0,3.0,15.0,0,1,2,2,1,2,4,596,9,603.2222222222222,588,635,19.82282634854184,6,5,2,2,2,2,2,2,1,2,1,1,1,1,1,0,9
10142580,0,FL,10452,1,1,11,g,1.0,66,66,0,3.0,4.0,1,1,3,3,0,2,3,617,8,601.0,508,623,42.11209531035675,4,49,2,2,2,2,2,2,3,1,1,1,1,2,1,2,11
10142584,4,MD,10234,1,0,1,f,2.0,23,23,0,3.0,7.0,1,1,3,3,1,2,3,688,4,686.0,680,692,5.163977794943208,4,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10142585,0,FL,14300,1,1,9,f,3.0,31,31,0,4.0,4.0,1,0,4,3,0,2,4,680,7,674.5714285714286,642,680,14.362649974350633,2,38,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142586,4,IN,12187,1,1,17,c,2.0,71,71,0,3.0,15.0,1,1,2,2,1,2,2,607,5,602.0,591,607,7.2801098892805305,3,16,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10142587,3,PA,11165,1,0,2,d,,29,29,0,1.0,5.0,1,0,1,1,0,2,1,669,3,642.0,588,669,46.76537180435969,2,81,2,1,1,1,1,2,1,1,0,0,0,0,1,0,16
10142588,0,PA,11509,1,1,11,f,4.0,69,69,0,3.0,15.0,1,1,3,3,1,1,2,567,3,567.0,567,567,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10142589,4,NY,11000,1,1,1,f,2.0,28,28,0,3.0,3.0,1,1,3,3,1,0,2,677,10,677.1,670,682,2.923088169119162,4,-5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142590,4,CT,13502,1,1,12,f,,28,28,0,0.0,0.0,0,0,1,1,0,0,2,685,2,685.0,685,685,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10142591,3,NY,13998,1,1,1,f,3.0,28,28,0,4.0,4.0,1,0,3,3,0,0,2,654,6,657.3333333333334,644,665,7.5277265270908185,6,10,1,2,1,1,2,1,1,0,1,0,0,1,0,0,9
10142592,3,MD,12397,1,1,7,d,2.0,22,22,0,3.0,0.0,1,1,3,3,1,1,2,703,5,702.2,699,703,1.7888543819998366,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10142593,1,PA,10662,1,0,1,f,,25,25,0,3.0,9.0,1,0,1,3,0,1,3,644,6,642.6666666666666,639,644,2.1602468994692825,3,5,1,1,2,1,1,1,1,0,0,1,0,0,0,0,10
10142595,1,UT,10582,1,0,13,d,,30,30,0,1.0,1.0,0,1,1,2,0,0,1,589,7,609.7142857142857,589,618,9.945087325145096,4,-25,1,1,1,1,1,1,2,0,0,0,0,0,0,1,17
10142597,2,FL,13704,1,1,2,e,3.0,50,50,0,3.0,1.0,1,0,1,2,1,2,3,693,5,697.0,693,708,6.519202405202638,3,-15,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16
10142598,3,OK,10710,1,1,8,g,,57,57,0,2.0,1.0,1,0,1,2,0,2,4,709,6,687.3333333333334,606,709,40.53969248362236,4,103,2,1,1,2,1,2,1,1,0,0,1,0,1,0,14
10142599,2,IN,14260,1,0,16,d,3.0,19,19,0,1.0,3.0,0,1,2,2,0,0,1,634,8,654.75,634,748,41.84239135476982,3,-114,2,1,2,2,1,2,2,1,0,1,1,0,1,1,9
10142600,4,NY,10949,1,0,1,d,3.0,23,23,0,3.0,1.0,1,1,3,3,1,0,4,720,7,723.4285714285714,719,729,4.2370250120079485,5,-3,1,2,1,1,1,1,1,0,1,0,0,0,0,0,10
10142601,0,CT,11104,2,1,12,e,4.0,57,25,0,3.0,8.0,0,0,3,3,0,0,2,613,5,611.6,578,663,31.45313974788527,4,-50,2,1,1,1,2,1,2,1,0,0,0,1,0,1,12
10142602,4,WI,11358,1,1,8,e,4.0,75,55,0,3.0,6.0,2,0,3,3,0,1,3,603,5,602.4,600,603,1.3416407864998754,2,3,1,2,1,1,1,2,1,0,1,0,0,0,1,0,12
10142604,2,WV,13658,1,0,3,f,4.0,60,60,0,1.0,9.0,1,0,1,1,0,2,3,654,3,650.0,645,654,4.58257569495584,3,3,1,1,1,1,1,1,2,0,0,0,0,0,0,1,12
10142605,3,CO,13377,2,1,1,g,4.0,43,42,1,4.0,3.0,1,1,4,3,1,2,1,637,2,631.0,625,637,8.48528137423857,2,12,1,1,2,1,1,1,1,0,0,1,0,0,0,0,16
10142607,2,NV,11435,1,0,12,f,3.0,32,32,0,1.0,6.0,1,0,1,1,0,2,2,638,7,628.7142857142857,572,646,25.38184578075628,4,66,2,1,1,1,1,2,1,1,0,0,0,0,1,0,13
10142608,4,CT,11353,1,0,17,d,2.0,24,24,0,4.0,2.0,0,0,1,3,0,0,2,551,6,571.1666666666666,534,620,38.39487813063962,3,-69,2,2,2,1,2,1,2,1,1,1,0,1,0,1,13
10142609,0,KS,14940,2,1,10,e,3.0,36,36,1,4.0,3.0,1,1,4,3,1,1,1,600,5,587.0,568,600,11.640446726822816,3,32,1,2,2,1,2,2,1,0,1,1,0,1,1,0,9
10142610,4,OH,10652,1,0,1,e,,22,22,0,1.0,5.0,1,0,3,3,0,1,3,696,7,697.5714285714286,692,708,5.028490259085151,4,-3,1,2,1,1,2,1,2,0,1,0,0,1,0,1,11
10142612,2,NY,14151,1,0,1,e,2.0,27,27,0,3.0,8.0,1,0,3,3,0,0,2,639,2,638.5,638,639,0.7071067811865476,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
10142613,4,NY,13014,1,1,3,f,3.0,31,31,0,3.0,5.0,2,1,3,2,1,0,2,697,4,685.5,679,697,7.8951461882180185,3,18,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142614,4,UT,10375,1,1,9,g,4.0,39,39,0,4.0,3.0,2,1,3,3,1,1,3,596,7,588.8571428571429,568,596,12.321100754783389,3,28,1,1,2,1,2,2,2,0,0,1,0,1,1,1,17
10142615,0,PA,14097,1,0,22,e,2.0,55,55,0,3.0,5.0,0,0,3,3,0,0,3,592,9,591.5555555555555,590,592,0.881917103688195,2,2,1,1,1,2,1,1,1,0,0,0,1,0,0,0,13
10142618,4,PA,10599,1,1,14,g,,62,22,1,2.0,2.0,2,0,2,3,1,2,3,676,10,677.2,668,692,6.98888005652154,6,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10142620,2,WV,14642,2,0,4,d,,22,21,1,3.0,0.0,2,1,3,3,0,3,2,663,4,641.75,601,663,28.371053323179023,4,62,2,1,2,2,1,2,2,1,0,1,1,0,1,1,15
10142622,0,OK,13525,1,1,14,f,4.0,68,68,0,1.0,2.0,0,0,1,1,0,0,2,563,5,565.6,563,573,4.335896677735772,3,-10,1,1,1,1,1,1,2,0,0,0,0,0,0,1,12
10142623,2,MD,14577,1,0,5,f,3.0,35,33,1,3.0,4.0,1,0,2,2,0,2,2,696,6,687.6666666666666,658,696,14.66515143688148,3,38,2,1,2,2,1,2,2,1,0,1,1,0,1,1,10
10142625,5,RI,11290,2,0,8,f,3.0,57,52,1,1.0,8.0,1,1,1,1,1,2,1,678,4,676.25,671,678,3.5000000000000093,2,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142626,3,KY,12122,2,1,12,d,,54,54,1,3.0,15.0,0,0,1,2,0,0,1,602,9,617.1111111111111,602,670,24.81151166517492,4,-68,2,2,1,1,2,2,1,1,1,0,0,1,1,0,14
10142627,1,KY,12932,1,0,9,f,,43,43,0,4.0,1.0,1,0,3,3,0,2,2,649,6,647.3333333333334,639,649,4.082482904638635,2,10,1,2,1,1,2,1,1,0,1,0,0,1,0,0,12
10142629,4,IN,10258,1,1,2,g,3.0,33,33,0,2.0,3.0,1,0,2,2,1,2,1,591,7,588.1428571428571,586,591,1.463850109422766,3,5,1,1,1,2,2,1,1,0,0,0,1,1,0,0,15
10142630,4,PA,10957,1,1,6,e,,34,34,0,1.0,2.0,1,1,1,3,1,1,1,674,6,685.3333333333334,671,707,15.500537625084709,5,-33,1,2,2,1,1,1,1,0,1,1,0,0,0,0,9
10142631,1,FL,13372,1,0,3,h,2.0,25,25,0,4.0,4.0,1,0,1,3,1,2,3,668,9,669.4444444444445,668,677,2.9627314724385476,3,-9,1,1,2,1,1,1,1,0,0,1,0,0,0,0,13
10142632,0,AR,13442,2,1,11,f,2.0,54,53,1,4.0,2.0,1,1,4,3,1,2,1,600,8,597.375,585,602,5.829420456369819,4,8,1,1,1,1,1,2,2,0,0,0,0,0,1,1,14
10142634,2,NY,14083,1,1,17,e,1.0,61,61,0,1.0,8.0,0,0,1,1,0,0,1,638,9,641.5555555555555,638,651,4.275251779460206,4,-13,1,1,1,1,1,1,2,0,0,0,0,0,0,1,10
10142637,3,OH,10028,1,1,10,f,,32,32,0,1.0,3.0,1,0,1,1,1,1,3,599,2,601.0,599,603,2.8284271247461903,2,-4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9
10142638,0,AL,14827,1,1,11,f,,71,71,0,2.0,6.0,1,1,1,1,0,1,3,634,5,633.4,633,634,0.5477225575051765,2,0,1,1,2,2,1,1,1,0,0,1,1,0,0,0,11
10142640,0,FL,14510,2,1,5,f,2.0,31,29,1,1.0,6.0,1,1,1,2,1,1,3,662,8,660.75,654,662,2.815771906346723,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16
10142641,1,TN,11966,2,1,5,f,2.0,71,29,0,3.0,7.0,1,1,3,3,1,1,2,643,6,616.0,579,643,29.230121450312176,5,64,2,2,2,2,2,2,2,1,1,1,1,1,1,1,17
10142642,4,NM,13774,2,1,0,f,,63,39,0,3.0,5.0,1,1,1,2,0,2,3,672,6,664.0,659,672,6.260990336999421,3,11,1,2,1,1,1,1,2,0,1,0,0,0,0,2,12
10142643,0,TN,10496,1,0,7,e,,25,25,0,1.0,2.0,2,1,1,1,1,2,1,658,7,665.5714285714286,658,680,9.396047801374493,5,-22,2,1,2,2,1,1,2,1,0,1,1,0,0,1,15
10142644,2,NY,11082,1,0,14,e,2.0,27,27,0,1.0,4.0,1,0,1,3,0,0,2,714,6,695.3333333333334,682,714,14.74675105461085,5,29,2,2,1,2,1,1,2,1,1,0,1,0,0,1,15
10142646,3,NM,13439,1,1,9,e,,61,61,0,1.0,8.0,1,1,1,1,0,1,2,635,8,629.875,615,636,7.936128959205685,5,20,1,1,1,1,1,2,1,0,0,0,0,0,1,0,10
10142647,1,AL,13523,1,1,3,e,2.0,66,66,0,1.0,15.0,1,1,1,3,0,1,3,597,6,597.1666666666666,597,598,0.40824829046387834,2,-1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,15
10142650,3,DE,11260,2,0,10,f,4.0,75,75,1,3.0,15.0,1,0,3,3,0,2,2,681,7,671.0,640,688,18.574175621006706,5,32,2,1,2,2,1,2,2,1,0,1,1,0,1,1,10
10142652,1,FL,10892,2,1,10,e,1.0,22,21,1,4.0,3.0,1,0,3,3,1,2,3,722,4,712.75,699,722,9.742518497116984,3,7,1,1,2,1,1,1,1,0,0,2,0,0,0,0,14
10142656,4,KS,13276,1,1,2,g,3.0,65,65,0,2.0,15.0,1,0,2,2,1,2,2,618,6,610.3333333333334,604,618,6.47044563122719,4,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16
10142658,2,FL,11586,1,0,1,e,2.0,51,51,0,1.0,4.0,1,0,1,3,0,2,3,660,5,669.6,653,683,12.720062892926284,5,-19,1,1,3,1,1,1,2,0,0,2,0,0,0,2,11
10142659,0,IN,12728,2,1,6,f,1.0,75,49,1,3.0,15.0,1,1,3,3,1,1,4,640,3,630.0,618,640,11.135528725660043,3,22,1,2,1,1,1,1,2,0,1,0,0,0,0,1,14
10142660,0,KY,11827,1,0,7,f,3.0,42,42,0,2.0,5.0,1,1,2,3,1,2,2,617,9,611.4444444444445,604,617,5.525194818083631,6,4,2,1,1,1,1,1,2,1,0,0,0,0,0,2,18
10142661,3,NY,13436,1,0,1,e,3.0,25,25,0,3.0,8.0,1,0,3,3,0,0,2,636,9,623.8888888888889,564,636,22.99698047812175,7,72,2,2,1,1,1,1,2,1,1,0,0,0,0,1,12
10142662,3,NY,13941,1,0,7,f,3.0,56,22,0,3.0,6.0,1,1,3,3,1,0,3,691,5,669.2,657,691,12.794530081249553,3,34,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10142664,1,PA,10635,2,1,8,e,2.0,67,56,0,1.0,3.0,0,0,1,1,0,0,1,592,6,680.5,592,723,56.74768717754056,5,-119,2,1,2,1,2,2,2,1,0,1,0,1,1,1,9
10142665,2,FL,12648,1,0,3,f,2.0,36,36,0,1.0,2.0,1,1,1,2,1,2,3,664,8,665.0,663,669,2.5071326821120334,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10142666,0,NY,11599,1,0,4,e,2.0,31,31,0,2.0,6.0,1,1,2,3,1,0,3,663,4,658.0,653,663,4.082482904638619,3,10,1,2,1,1,1,1,2,0,1,0,0,0,0,1,16
10142667,1,AL,10109,1,0,7,e,,32,32,0,3.0,15.0,1,1,3,3,0,2,2,644,6,636.6666666666666,588,653,24.130202375170132,5,56,2,2,1,1,1,3,2,1,1,0,0,0,2,1,12
10142668,3,NY,14988,1,0,7,f,1.0,56,56,0,4.0,15.0,0,0,4,3,0,0,2,578,3,578.0,578,578,0.0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,0,1,11
10142671,2,PA,13650,1,1,7,f,,35,33,1,1.0,7.0,2,1,1,1,1,2,1,694,8,702.375,694,715,7.981004233267168,3,-5,2,2,1,1,2,1,1,1,1,0,0,1,0,0,10
10142673,1,PA,12910,2,1,1,g,3.0,66,66,1,3.0,15.0,1,0,3,2,0,1,3,612,7,609.1428571428571,591,619,8.687703406320345,6,21,1,1,1,1,1,1,3,0,0,0,0,0,0,3,14
10142674,0,OH,10628,1,1,19,d,3.0,49,49,0,3.0,5.0,1,0,3,3,0,2,3,575,7,578.7142857142857,571,584,4.68025233344976,6,-8,2,2,1,1,2,1,1,1,3,0,0,1,0,0,13
10142678,0,FL,10009,2,1,4,f,4.0,31,30,0,3.0,6.0,1,0,1,3,1,2,3,689,6,690.3333333333334,679,703,10.782702196883053,3,10,1,1,3,1,2,1,1,0,0,4,0,1,0,0,14
10142679,4,PA,12463,2,1,4,f,4.0,52,20,1,3.0,3.0,1,1,3,3,1,2,1,690,7,695.0,690,708,7.937253933193767,4,-15,1,1,1,1,1,1,3,0,0,0,0,0,0,2,10
10142681,1,OH,10783,1,0,9,d,,36,36,0,1.0,0.0,1,0,1,1,0,2,3,634,6,635.0,625,655,10.334408546211062,5,-21,1,2,2,2,2,1,1,0,1,1,1,1,0,0,14
10142683,3,OH,14532,1,1,3,g,2.0,66,66,0,3.0,1.0,1,1,3,3,1,2,2,615,10,620.4,598,650,18.50045044496665,7,-35,1,1,3,1,1,3,2,0,0,2,0,0,3,2,15
10142685,1,WI,14347,1,1,13,f,2.0,59,58,1,3.0,5.0,1,0,3,3,0,2,3,577,7,585.2857142857143,577,593,7.134757312254029,5,-15,1,2,1,1,1,1,2,0,2,0,0,0,0,1,16
10142686,1,IN,11194,2,1,1,f,3.0,50,34,1,4.0,4.0,2,0,4,3,1,1,1,613,10,625.4,599,673,23.622964344985256,6,14,2,1,2,2,2,2,2,1,0,1,1,1,1,2,16
10142687,2,FL,13194,3,1,6,d,,75,41,1,0.0,0.0,1,1,4,3,0,2,3,652,2,648.0,644,652,5.656854249492381,2,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142688,4,PA,14608,1,1,3,d,,30,30,0,3.0,15.0,1,1,1,3,1,1,2,657,5,657.4,650,666,5.683308895353127,3,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10142690,0,UT,10969,1,0,5,d,,21,21,0,4.0,0.0,2,1,1,3,1,1,1,635,7,634.4285714285714,631,635,1.5118578920369075,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10142692,3,UT,12737,1,0,15,f,,20,20,0,0.0,0.0,1,1,1,1,0,1,3,657,7,648.8571428571429,608,674,26.1943287209819,7,25,2,2,1,1,1,3,3,1,1,0,0,0,2,2,13
